"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1905145372865179895","Thu Mar 27 22:36:25 +0000 2025","0","@iggone_ kalo pak asep : dd gapernah mau angkatain galon kenapa sih galiat apa bp udah tua gini emang gakuat dikos aja bisa ngangkatin galon jyakh","1905388467200426179","","iggone_","in","","0","0","0","https://x.com/syalaaaaaaaaa/status/1905388467200426179","1208193121516802048","syalaaaaaaaaa"
"1904530902186651915","Thu Mar 27 22:36:24 +0000 2025","0","@samsungID WIHHH collab yg keren nih sama bang #Asep mana di support pake hp yg canggih bgt #GalaxyA06 5G #GalaxyA06FunMatch #PastiMakinAman #MatchwithGalaxyA06 5G","1905388461882028313","","samsungID","in","Indonesia","0","0","0","https://x.com/outshittt/status/1905388461882028313","1382243816829194245","outshittt"
"1904530902186651915","Thu Mar 27 22:32:50 +0000 2025","0","@samsungID Aku mau join tim #Asep main Free Fire #GalaxyA06FunMatch 3 VS 3 Clash Squad Live di Tiktok Samsung Indonesia pake Galaxy A06 5G #PastiMakinAman #MatchwithGalaxyA06 5G","1905387563583766713","","samsungID","in","Indonesia","0","0","0","https://x.com/kalunaeleaa/status/1905387563583766713","1885322365787398146","kalunaeleaa"
"1904530902186651915","Thu Mar 27 22:32:05 +0000 2025","0","@samsungID Aku mau join tim #Asep main Free Fire #GalaxyA06FunMatch 3 VS 3 Clash Squad Live di Tiktok Samsung Indonesia pake Galaxy A06 5G #PastiMakinAman #MatchwithGalaxyA06 5G","1905387377478303965","","samsungID","in","indonesia","0","0","0","https://x.com/asterouit/status/1905387377478303965","1848984004021915650","asterouit"
"1904530902186651915","Thu Mar 27 22:31:54 +0000 2025","0","@samsungID yuk guys ikutin keseruannya bareng tim #Asep mabar FREE FIRE pake hp #GalaxyA06 5G #GalaxyA06FunMatch #PastiMakinAman #MatchwithGalaxyA06 5G","1905387329927454751","","samsungID","in","","0","0","0","https://x.com/relgafarr/status/1905387329927454751","1876152063060762624","relgafarr"
"1904530902186651915","Thu Mar 27 22:31:53 +0000 2025","0","@samsungID Aku mau join tim #Asep main Free Fire #GalaxyA06FunMatch 3 VS 3 Clash Squad Live di Tiktok Samsung Indonesia pake Galaxy A06 5G #PastiMakinAman #MatchwithGalaxyA06 5G","1905387324609102040","","samsungID","in","Indonesia","0","0","0","https://x.com/ciarawww_/status/1905387324609102040","1804521956286603264","ciarawww_"
"1904530902186651915","Thu Mar 27 22:31:02 +0000 2025","0","@samsungID Aku mau join tim #Asep main Free Fire #GalaxyA06FunMatch 3 VS 3 Clash Squad Live di Tiktok Samsung Indonesia pake Galaxy A06 5G #PastiMakinAman #MatchwithGalaxyA06 5G","1905387112612200819","","samsungID","in","Yogyakarta, Indonesia","0","0","0","https://x.com/claraaprill/status/1905387112612200819","1803680652904243201","claraaprill"
"1904530902186651915","Thu Mar 27 22:30:13 +0000 2025","0","@samsungID Aku mau join tim #Asep main Free Fire #GalaxyA06FunMatch 3 VS 3 Clash Squad Live di Tiktok Samsung Indonesia pake Galaxy A06 5G #PastiMakinAman #MatchwithGalaxyA06 5G","1905386905820369180","","samsungID","in","Semarang, Jawa Tengah","0","0","0","https://x.com/alishaallyaa/status/1905386905820369180","1871551051087941632","alishaallyaa"
"1905386904285315429","Thu Mar 27 22:30:13 +0000 2025","0","Istigfar kita semua pendosa","1905386904285315429","","","in","","0","0","0","https://x.com/AsepRN9/status/1905386904285315429","405200544","AsepRN9"
"1904530902186651915","Thu Mar 27 22:29:53 +0000 2025","0","@samsungID Aku mau join tim #Asep main Free Fire #GalaxyA06FunMatch 3 VS 3 Clash Squad Live di Tiktok Samsung Indonesia pake Galaxy A06 5G #PastiMakinAman #MatchwithGalaxyA06 5G","1905386821376516571","","samsungID","in","Indramayu, Indonesia","0","0","0","https://x.com/thaniaalexaa/status/1905386821376516571","1879173018200735744","thaniaalexaa"
"1905299107566260713","Thu Mar 27 22:29:41 +0000 2025","0","@PS_AmandaJKT48 Wow seperti habis di kokop sapu sapu","1905386771317490091","","PS_AmandaJKT48","in","","0","0","0","https://x.com/Asep_Shelby/status/1905386771317490091","1495367265440911366","Asep_Shelby"
"1904530902186651915","Thu Mar 27 22:29:40 +0000 2025","0","@samsungID Aku mau join tim #Asep main Free Fire #GalaxyA06FunMatch 3 VS 3 Clash Squad Live di Tiktok Samsung Indonesia pake Galaxy A06 5G #PastiMakinAman #MatchwithGalaxyA06 5G","1905386768532390257","","samsungID","in","Bogor Selatan, Indonesia","0","0","0","https://x.com/kiaraalezhaa/status/1905386768532390257","1876263006772060161","kiaraalezhaa"
