"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1905279829144183284","Thu Mar 27 15:24:44 +0000 2025","0","Paling anti dengan konten willie salim yg sok kyk mr.beast tp kawan gw di palembang malah kirim gw reel rendang di maling dan ngata2in warga palembang ny cuk wkkwkwkw asu2. Malah bilang sudah tak heran","1905279829144183284","","","in","","0","0","0","https://x.com/kibing471/status/1905279829144183284","1872531983165009920","kibing471"
"1905275053845135677","Thu Mar 27 15:05:45 +0000 2025","0","Willie Salim 'Dikutuk' oleh Kesultanan Palembang Imbas dari Konten Masak Rendang https://t.co/yyfvrX3YH7","1905275053845135677","","","in","","0","0","0","https://x.com/BeautynesiaID/status/1905275053845135677","1671441894902210561","BeautynesiaID"
"1905273407765401620","Thu Mar 27 14:59:13 +0000 2025","0","Wkwkwkwk gimana ya pengalihan isunya udah kebaca sama orang awam Pengalihan isu rendang Willie Salim - gagal Timnas menang berharap pas teralihkan semua - gagal Sekarang ini isu selingkuh RK","1905273407765401620","","","in","Palembang, Indonesia","0","0","0","https://x.com/AfriansEko/status/1905273407765401620","262643546","AfriansEko"
"1905266089438720000","Thu Mar 27 14:38:47 +0000 2025","0","@convomf willie salim nih awal terkenal krn apa ya?? (bertanya dgn nada lemah lembut)","1905268265200620018","","convomf","in","","0","1","0","https://x.com/coozde/status/1905268265200620018","852165818","coozde"
"1905256976931549424","Thu Mar 27 13:53:55 +0000 2025","0","Circle sebelah masih urusin Willie salim rendang dan ribut sumatera jawa saling tebar kebencian padahal ada yang lebih penting lol","1905256976931549424","","","in","","0","0","0","https://x.com/lastweetX/status/1905256976931549424","1625792368996937728","lastweetX"
"1905254070027219313","Thu Mar 27 13:42:22 +0000 2025","0","pulang taraweh speechless ngeliat nyokap udah ngeluarin 3 kuali gede. curiga mau nyaingin rendang willie salim","1905254070027219313","","","in","raihan | west side | IVV84","0","47","0","https://x.com/vaiult/status/1905254070027219313","1788600362104233984","vaiult"
"1905249861613543616","Thu Mar 27 13:25:39 +0000 2025","1","Dokter Richard Lee dan Pemkot Palembang Masak 300 Kg Rendang Balas Dendam ke Willie Salim? https://t.co/n64xA7TMC7","1905249861613543616","","","in","Bogor, Indonesia","1","0","0","https://x.com/MediaVoi/status/1905249861613543616","1578222594","MediaVoi"
"1905246293834014962","Thu Mar 27 13:11:28 +0000 2025","0","Akhirnya Jujur Willie Salim Kuak Motif Asli Konten Masak Rendang 200 Kg Bobon Santoso Dapati Fakta https://t.co/GmrFtpoYnK lewat @tribunnews","1905246293834014962","","","in","Banjarmasin, Kalsel","0","0","0","https://x.com/banjarmasinpost/status/1905246293834014962","65639033","banjarmasinpost"
"1905244024199577630","Thu Mar 27 13:02:27 +0000 2025","1","Kasus Rendang Willie Salim Dilimpahkan ke Polrestabes Palembang https://t.co/Wjd0tgggCi. Hati hati posting di medsos jangan demi konten merendahkan martabat masyarakat apalagi di bulan Ramadhan hati hati bisa ada akibat hukum dan sangsi sosial masyarakat. Aplikasi Tnos https://t.co/OT0nLxZqQZ","1905244024199577630","https://pbs.twimg.com/media/GnDJQCJbAAAESLm.jpg","","in","jakarta","0","0","0","https://x.com/tnos_world/status/1905244024199577630","1510182930127417345","tnos_world"
"1905240568617439623","Thu Mar 27 12:52:10 +0000 2025","0","@mayleenur jauhkan aku dari willie salim","1905241436770942978","","mayleenur","in","","0","1","0","https://x.com/eliahope/status/1905241436770942978","1970301386","eliahope"
"1905235307152433516","Thu Mar 27 12:27:49 +0000 2025","1","DiPODCAS nya DEDDY COMBUZIER siBOBON SANTOSO bilang GAK SUKA WILLIE SALIM n KOMEN GAK ENAK... ternyata BOBON SANTOSO pernah kePALEMBANG so merasa KALAH SAINGAN n RAMAI dong?makanya siBOBON SANTOSO gak suka sama WILLIE SALIM beda sama AISAR dia ttep DEKAT n cari FOLLOWER sama2! https://t.co/KsGEKvzsOw","1905235307152433516","https://pbs.twimg.com/media/GnDBJSgaQAA158J.jpg","","in","","0","0","0","https://x.com/EkoArdiyan55716/status/1905235307152433516","1893243064640249858","EkoArdiyan55716"
"1905165207267389566","Thu Mar 27 12:16:08 +0000 2025","0","@sugondese6666 yang anget dari kemaren kasus willie salim masak rendang mereka juga kali yang ramein","1905232365644918821","","sugondese6666","in","","0","0","0","https://x.com/lastweetX/status/1905232365644918821","1625792368996937728","lastweetX"
"1905229413022892455","Thu Mar 27 12:04:24 +0000 2025","0","lucu banget di tiktok krn kejadian willie salim dibilang boikot aja produk palembang BOIKOT??? PRODUK??? PALEMBANG????? BATU BARA????? BATU BARA KALIAN BOIKOT????? ","1905229413022892455","","","in","asian - she/her","0","1","0","https://x.com/damuselette/status/1905229413022892455","1479188103403167744","damuselette"
"1905227725092364724","Thu Mar 27 11:57:41 +0000 2025","0","Willie salim iniii belum kena block org palembang kaaahh? Wkwkwkwkwk","1905227725092364724","","","in","","0","0","0","https://x.com/Pitiwinibiti/status/1905227725092364724","1810095391205142528","Pitiwinibiti"
"1905175374910402691","Thu Mar 27 11:52:07 +0000 2025","0","@erkanvesta Willie salim tu men berjalan di CP ditoleh wong lagi idak. So pls jgn byk oceh ","1905226324999835865","","erkanvesta","in","","0","1","0","https://x.com/marsdedromer/status/1905226324999835865","1135872277017387008","marsdedromer"
"1905224867227611547","Thu Mar 27 11:46:20 +0000 2025","2","Willie Salim anjing","1905224867227611547","","","en","","0","0","0","https://x.com/mukbangpempek/status/1905224867227611547","1327252637926916096","mukbangpempek"
